TransactionID,Items
T003756,"Juice,Paper_Towels,Lettuce,Apples,Soda"
T003757,"Toothpaste,Lettuce"
T003758,"Trash_Bags,Juice,Frozen_Pizza,Tomatoes"
T003759,"Jelly,Bread,Soda,Frozen_Dinners,Croissants,Chocolate,Donuts,Fish"
T003760,"Beef,Tomatoes,Hamburger_Buns,Cream,Trash_Bags,Deodorant,Milk,Soap"
T003761,"Apples,Toothpaste,Cheese,Frozen_Dinners,Muffins,Frozen_Pizza"
T003762,"Chicken,Tomatoes,Toothpaste,Pork,Bananas,Frozen_Dinners"
T003763,"Crackers,Chips,Yogurt,Apples,Milk,Ice_Cream,Pork"
T003764,"Tomatoes,Beef,Hamburger_Buns,Bread,Chicken,Turkey,Dish_Soap"
T003765,"Pork,Bread,Deodorant"
T003766,"Crackers,Frozen_Pizza,Coffee,Yogurt,Soap"
T003767,"Lettuce,Donuts,Beef,Shampoo,Detergent,Cheese"
T003768,"Toothpaste,Lettuce,Chicken"
T003769,"Croissants,Cheese,Oranges,Yogurt,Ice_Cream,Crackers"
T003770,"Chocolate,Soap,Oranges,Beef,Cream,Ice_Cream,Coffee"
T003771,"Frozen_Pizza,Bananas,Paper_Towels,Muffins,Dish_Soap,Croissants"
T003772,"Beef,Ice_Cream"
T003773,"Turkey,Oranges"
T003774,"Detergent,Ice_Cream,Coffee,Apples,Juice,Oranges"
T003775,"Crackers,Frozen_Pizza,Nuts,Toothpaste,Bagels"
T003776,"Trash_Bags,Deodorant,Water,Nuts,Cheese,Yogurt"
T003777,"Cream,Shampoo"
T003778,"Ice_Cream,Bagels,Bread,Turkey,Coffee"
T003779,"Hamburger_Buns,Lettuce,Tomatoes,Turkey,Dish_Soap,Detergent,Beef"
T003780,"Chips,Pork,Cheese,Shampoo,Yogurt"
T003781,"Milk,Bread,Juice,Dish_Soap,Croissants"
T003782,"Cream,Pork,Yogurt"
T003783,"Chips,Soda,Bananas,Detergent,Chicken,Donuts,Trash_Bags"
T003784,"Tomatoes,Paper_Towels,Chips,Frozen_Pizza,Bagels,Pork,Soap"
T003785,"Deodorant,Tomatoes,Water,Chicken"
T003786,"Beef,Bananas,Toothpaste,Bread,Tea"
T003787,"Ice_Cream,Whipped_Cream,Coffee,Chicken,Frozen_Pizza,Paper_Towels,Frozen_Dinners,Deodorant"
T003788,"Tea,Coffee,Frozen_Dinners,Tomatoes,Chicken,Toothpaste"
T003789,"Frozen_Pizza,Donuts,Deodorant,Fish,Frozen_Vegetables,Pork,Soap"
T003790,"Juice,Water"
T003791,"Detergent,Lettuce"
T003792,"Paper_Towels,Butter,Chicken,Milk,Tea,Deodorant"
T003793,"Milk,Chicken,Soda"
T003794,"Chicken,Frozen_Dinners,Water,Detergent,Soap,Toothpaste,Milk"
T003795,"Tomatoes,Apples,Frozen_Pizza,Butter,Deodorant,Frozen_Vegetables"
T003796,"Lettuce,Cookies,Beef,Ice_Cream"
T003797,"Frozen_Dinners,Chicken,Yogurt,Cheese,Cream,Milk,Chocolate"
T003798,"Detergent,Pork,Frozen_Dinners,Apples,Shampoo,Chocolate"
T003799,"Ice_Cream,Shampoo,Juice,Bagels,Trash_Bags,Donuts,Frozen_Dinners,Cheese"
T003800,"Lettuce,Tomatoes,Beef,Paper_Towels,Water,Chips"
T003801,"Whipped_Cream,Ice_Cream,Frozen_Vegetables,Tea,Chicken,Frozen_Dinners"
T003802,"Butter,Bread,Detergent,Milk,Toothpaste,Paper_Towels,Frozen_Vegetables"
T003803,"Muffins,Cookies,Fish"
T003804,"Coffee,Pork,Oranges,Shampoo"
T003805,"Frozen_Vegetables,Oranges,Chocolate"
T003806,"Soda,Cheese,Milk,Shampoo,Croissants,Oranges"
T003807,"Oranges,Chicken,Paper_Towels,Bananas"
T003808,"Tea,Cheese,Oranges,Chocolate,Toothpaste,Croissants"
T003809,"Soap,Donuts,Soda,Fish,Cream"
T003810,"Lettuce,Soda,Frozen_Pizza,Dish_Soap,Nuts"
T003811,"Frozen_Dinners,Apples,Pork,Coffee,Tea,Milk,Frozen_Pizza"
T003812,"Cream,Sugar,Chips,Bagels,Crackers,Paper_Towels"
T003813,"Turkey,Bananas,Soap"
T003814,"Ice_Cream,Toothpaste,Juice,Cookies,Frozen_Vegetables,Fish"
T003815,"Bananas,Milk,Cookies,Cream,Frozen_Pizza,Tea,Lettuce,Detergent"
T003816,"Cereal,Bananas,Turkey,Chips,Yogurt,Frozen_Pizza,Lettuce"
T003817,"Cereal,Bananas,Pork,Trash_Bags,Toothpaste,Frozen_Vegetables,Coffee,Apples,Shampoo"
T003818,"Croissants,Lettuce,Chips"
T003819,"Nuts,Butter,Trash_Bags,Tomatoes,Tea,Shampoo"
T003820,"Jelly,Bread,Coffee,Lettuce,Cream,Trash_Bags,Yogurt,Oranges,Cheese"
T003821,"Peanut_Butter,Bread,Turkey,Cheese,Shampoo,Fish,Trash_Bags"
T003822,"Toothpaste,Cream,Frozen_Dinners,Crackers,Deodorant,Bread,Chocolate,Soap"
T003823,"Dish_Soap,Coffee,Apples,Pork"
T003824,"Cereal,Bananas,Butter,Bagels,Juice,Bread,Chocolate,Soda,Cheese"
T003825,"Juice,Chocolate,Shampoo,Frozen_Pizza,Turkey"
T003826,"Chicken,Milk,Oranges,Tea,Bread,Shampoo,Coffee,Beef"
T003827,"Chips,Soda,Beef,Shampoo,Fish,Deodorant,Oranges,Toothpaste"
T003828,"Tea,Donuts,Fish,Apples"
T003829,"Crackers,Shampoo,Milk"
T003830,"Cereal,Bananas,Frozen_Pizza,Milk,Soda,Nuts"
T003831,"Beer,Chips,Cheese,Croissants,Coffee,Nuts,Tomatoes,Chocolate,Donuts"
T003832,"Soap,Tomatoes,Water,Apples,Bread,Cookies"
T003833,"Croissants,Donuts,Frozen_Dinners,Apples,Water,Deodorant,Turkey"
T003834,"Coffee,Sugar,Ice_Cream,Cookies,Toothpaste"
T003835,"Croissants,Tea,Frozen_Dinners"
T003836,"Cheese,Juice,Frozen_Dinners,Frozen_Vegetables,Cookies"
T003837,"Salsa,Chips,Water,Tomatoes,Tea,Deodorant,Soap,Lettuce,Chicken"
T003838,"Cream,Toothpaste,Cheese,Donuts,Beef,Fish,Tomatoes"
T003839,"Butter,Crackers,Cream,Soap,Toothpaste,Soda,Coffee,Tea"
T003840,"Milk,Toothpaste"
T003841,"Bananas,Milk,Soap,Apples,Ice_Cream"
T003842,"Milk,Bananas,Tea,Nuts,Crackers,Ice_Cream,Cheese,Frozen_Vegetables"
T003843,"Soda,Chips,Butter,Shampoo,Frozen_Dinners,Croissants,Toothpaste"
T003844,"Bread,Butter,Frozen_Vegetables,Tomatoes,Muffins,Fish,Coffee,Pork"
T003845,"Paper_Towels,Detergent,Chicken,Cheese"
T003846,"Cookies,Deodorant,Croissants,Lettuce"
T003847,"Water,Beef,Chips,Croissants,Butter,Ice_Cream,Cookies"
T003848,"Beef,Hamburger_Buns,Lettuce,Shampoo,Ice_Cream,Yogurt,Trash_Bags,Tomatoes"
T003849,"Chips,Soda,Yogurt,Fish,Water,Shampoo,Paper_Towels,Nuts"
T003850,"Bread,Butter"
T003851,"Bagels,Beef,Detergent,Ice_Cream,Nuts"
T003852,"Nuts,Soap,Milk,Yogurt,Muffins,Coffee,Frozen_Dinners"
T003853,"Bananas,Soap,Pork"
T003854,"Deodorant,Chicken,Soap,Bananas,Crackers,Toothpaste"
T003855,"Apples,Water,Yogurt"
T003856,"Chocolate,Juice,Chips,Soap"
T003857,"Chocolate,Pork,Beef,Apples,Ice_Cream,Yogurt"
T003858,"Donuts,Chips,Cheese,Turkey,Paper_Towels,Lettuce"
T003859,"Peanut_Butter,Jelly,Cream,Dish_Soap,Detergent,Cheese,Trash_Bags"
T003860,"Cheese,Chips,Tomatoes,Shampoo,Trash_Bags"
T003861,"Croissants,Cream,Cookies,Cheese,Oranges,Yogurt"
T003862,"Juice,Pork,Donuts,Paper_Towels,Bananas,Soap,Milk"
T003863,"Milk,Bananas,Pork,Oranges"
T003864,"Bread,Jelly,Pork,Chocolate,Apples,Tea,Soap"
T003865,"Cookies,Frozen_Dinners,Bagels,Paper_Towels"
T003866,"Rice,Vegetables,Croissants,Shampoo,Pork"
T003867,"Paper_Towels,Turkey,Ice_Cream,Muffins"
T003868,"Butter,Dish_Soap,Beef,Toothpaste,Cream"
T003869,"Frozen_Dinners,Apples,Cream,Pork,Deodorant,Cheese,Chicken"
T003870,"Soap,Oranges"
T003871,"Cream,Toothpaste,Beef,Yogurt,Nuts,Lettuce,Frozen_Dinners"
T003872,"Juice,Chicken,Croissants,Cream,Trash_Bags,Lettuce"
T003873,"Toothpaste,Muffins,Bananas,Ice_Cream"
T003874,"Soda,Dip,Oranges,Bread,Tea,Lettuce"
T003875,"Chocolate_Syrup,Ice_Cream,Chicken,Apples"
T003876,"Muffins,Bananas,Juice,Soap,Water"
T003877,"Bread,Jelly,Frozen_Vegetables,Crackers,Detergent,Ice_Cream,Milk,Yogurt"
T003878,"Chicken,Bread,Fish,Nuts,Muffins,Crackers"
T003879,"Deodorant,Apples,Donuts,Toothpaste,Milk,Juice,Frozen_Vegetables"
T003880,Water
T003881,"Paper_Towels,Detergent,Oranges,Soda,Chocolate"
T003882,"Pork,Soap,Oranges,Cream"
T003883,"Frozen_Vegetables,Lettuce,Frozen_Pizza,Paper_Towels,Deodorant,Cheese"
T003884,"Peanut_Butter,Bread,Tea,Butter,Detergent,Paper_Towels"
T003885,"Chips,Dip,Fish,Apples,Oranges"
T003886,"Peanut_Butter,Jelly,Bread,Fish,Trash_Bags,Shampoo,Juice,Pork"
T003887,"Soda,Dip,Coffee,Muffins,Milk,Cheese,Chips"
T003888,"Beer,Salsa,Apples,Paper_Towels,Bagels,Turkey,Frozen_Pizza,Detergent"
T003889,"Ice_Cream,Bagels,Frozen_Pizza,Lettuce,Frozen_Dinners,Chicken"
T003890,"Water,Nuts,Frozen_Dinners,Dish_Soap,Yogurt,Chips,Deodorant"
T003891,"Trash_Bags,Frozen_Dinners,Chicken,Juice,Deodorant"
T003892,"Turkey,Lettuce,Coffee"
T003893,"Pasta,Tomato_Sauce,Crackers,Cream,Croissants"
T003894,"Jelly,Peanut_Butter,Soap,Muffins"
T003895,"Vegetables,Rice,Muffins,Lettuce"
T003896,"Ice_Cream,Whipped_Cream,Croissants,Soda"
T003897,"Deodorant,Tea,Bagels,Turkey,Lettuce,Toothpaste,Soda"
T003898,"Whipped_Cream,Ice_Cream,Tomatoes,Frozen_Dinners,Coffee,Frozen_Vegetables,Beef,Soap"
T003899,"Tomato_Sauce,Pasta,Trash_Bags,Cream,Chocolate,Paper_Towels"
T003900,"Turkey,Chocolate,Chips,Coffee,Apples"
T003901,"Toothpaste,Lettuce,Frozen_Vegetables,Yogurt,Water,Chocolate,Frozen_Dinners"
T003902,"Trash_Bags,Water"
T003903,"Cream,Dish_Soap,Trash_Bags,Cheese,Frozen_Dinners"
T003904,"Salsa,Beer,Donuts,Butter,Bread,Beef,Toothpaste,Cheese,Soap"
T003905,"Turkey,Apples,Juice,Butter,Fish,Coffee,Crackers"
T003906,"Turkey,Beef,Toothpaste,Bread"
T003907,"Bread,Butter,Ice_Cream,Cream"
T003908,"Butter,Shampoo,Oranges"
T003909,"Nuts,Chips,Dish_Soap,Chicken,Cheese,Crackers,Soap"
T003910,"Soap,Coffee,Bananas,Cheese"
T003911,"Beef,Turkey,Chips,Toothpaste,Soda"
T003912,"Crackers,Ice_Cream,Croissants,Chips,Yogurt"
T003913,"Muffins,Paper_Towels,Fish,Soap,Cookies"
T003914,"Tea,Donuts,Detergent,Turkey"
T003915,"Jelly,Peanut_Butter,Soda,Tomatoes,Water,Oranges,Detergent"
T003916,"Donuts,Water,Butter,Frozen_Dinners,Detergent,Cream"
T003917,"Cookies,Frozen_Pizza,Bagels"
T003918,"Peanut_Butter,Bread,Shampoo,Turkey,Chocolate,Pork"
T003919,"Frozen_Pizza,Paper_Towels,Nuts,Frozen_Dinners,Soda,Donuts,Trash_Bags"
T003920,"Pork,Chocolate,Chips,Soda,Tomatoes,Dish_Soap"
T003921,"Chocolate,Tea,Milk,Tomatoes,Water"
T003922,"Donuts,Pork,Frozen_Dinners,Tea,Coffee,Trash_Bags"
T003923,"Cookies,Juice,Chocolate,Chicken,Yogurt"
T003924,"Muffins,Lettuce,Frozen_Dinners,Tomatoes,Donuts"
T003925,"Milk,Cereal,Frozen_Pizza,Chocolate,Lettuce,Yogurt,Shampoo,Soap,Paper_Towels"
T003926,"Chicken,Rice,Shampoo,Cookies,Crackers"
T003927,"Trash_Bags,Juice,Lettuce,Dish_Soap,Chocolate,Soda"
T003928,"Juice,Water,Crackers,Tomatoes,Detergent,Frozen_Pizza,Milk"
T003929,"Muffins,Cream,Beef,Fish"
T003930,"Trash_Bags,Butter,Nuts,Detergent"
T003931,"Frozen_Vegetables,Shampoo,Frozen_Pizza,Bread,Croissants"
T003932,"Oranges,Muffins,Nuts,Yogurt"
T003933,"Croissants,Tomatoes,Soda,Chicken,Chips,Apples,Cookies"
T003934,"Chocolate,Toothpaste,Oranges,Cheese,Frozen_Dinners"
T003935,"Bagels,Soda,Muffins,Bananas,Oranges,Ice_Cream"
T003936,"Frozen_Pizza,Muffins,Paper_Towels,Cheese,Bagels,Frozen_Vegetables,Trash_Bags,Lettuce"
T003937,"Bananas,Dish_Soap,Tea,Muffins"
T003938,"Soda,Shampoo,Deodorant,Bananas"
T003939,"Dish_Soap,Cookies,Deodorant,Bananas,Juice,Shampoo,Butter,Chips"
T003940,"Croissants,Oranges,Shampoo"
T003941,"Yogurt,Dish_Soap,Frozen_Pizza"
T003942,"Soda,Juice,Pork,Water,Frozen_Pizza"
T003943,"Detergent,Croissants,Butter"
T003944,"Sugar,Cream,Frozen_Vegetables,Oranges,Donuts,Nuts,Bagels,Bananas"
T003945,"Cookies,Crackers,Fish,Tomatoes,Frozen_Dinners,Bananas"
T003946,"Donuts,Tea,Bananas,Yogurt,Ice_Cream,Lettuce"
T003947,"Yogurt,Muffins,Butter"
T003948,"Bagels,Crackers,Toothpaste,Apples,Chips,Frozen_Pizza,Cookies"
T003949,"Chocolate,Water,Donuts"
T003950,"Tomato_Sauce,Cheese,Trash_Bags,Deodorant,Fish,Chicken,Toothpaste"
T003951,"Pork,Trash_Bags,Coffee,Dish_Soap"
T003952,"Whipped_Cream,Ice_Cream,Bread,Apples,Turkey,Butter,Croissants,Frozen_Vegetables"
T003953,"Jelly,Bread,Bananas,Deodorant,Butter,Water,Crackers"
T003954,"Tomato_Sauce,Cheese,Shampoo,Beef"
T003955,"Butter,Crackers,Turkey,Oranges,Croissants,Muffins"
T003956,"Soap,Yogurt,Cheese,Frozen_Dinners,Ice_Cream"
T003957,"Coffee,Nuts"
T003958,"Tea,Paper_Towels,Deodorant,Frozen_Pizza,Bagels"
T003959,"Deodorant,Beef,Paper_Towels,Chips"
T003960,"Detergent,Yogurt,Fish"
T003961,"Crackers,Oranges,Cream,Tea,Turkey,Frozen_Vegetables"
T003962,"Dip,Soda,Coffee,Shampoo"
T003963,"Paper_Towels,Oranges,Frozen_Vegetables,Soda,Detergent"
T003964,"Milk,Butter,Cream,Tomatoes,Pork"
T003965,"Frozen_Vegetables,Trash_Bags,Bagels,Pork,Soda,Dish_Soap"
T003966,"Frozen_Pizza,Apples,Soap,Tomatoes,Shampoo,Ice_Cream,Chips,Trash_Bags"
T003967,"Chicken,Detergent,Donuts,Tea"
T003968,"Fish,Detergent,Coffee,Paper_Towels"
T003969,"Cheese,Shampoo,Donuts,Bananas"
T003970,"Crackers,Muffins"
T003971,"Deodorant,Chips"
T003972,"Vegetables,Chicken,Yogurt,Milk,Fish,Juice"
T003973,"Salsa,Chips,Milk,Ice_Cream,Trash_Bags,Bagels,Tomatoes,Fish,Toothpaste"
T003974,"Dish_Soap,Nuts"
T003975,"Frozen_Dinners,Tea,Toothpaste,Water,Cheese"
T003976,"Juice,Deodorant,Yogurt,Tea,Dish_Soap,Beef"
T003977,"Chicken,Oranges,Nuts,Chocolate,Lettuce,Bananas"
T003978,"Shampoo,Ice_Cream,Trash_Bags,Oranges,Frozen_Vegetables,Coffee,Donuts"
T003979,"Deodorant,Water"
T003980,"Salsa,Beer,Deodorant,Turkey,Dish_Soap"
T003981,"Cream,Sugar,Deodorant,Detergent,Donuts,Butter,Muffins"
T003982,"Water,Ice_Cream,Bread,Oranges,Dish_Soap,Milk,Soap"
T003983,"Water,Nuts,Crackers,Frozen_Pizza,Croissants,Detergent"
T003984,"Chicken,Bananas,Lettuce,Fish,Soap,Donuts"
T003985,"Chocolate,Detergent"
T003986,"Croissants,Frozen_Dinners,Frozen_Pizza"
T003987,"Toothpaste,Chicken,Cheese,Lettuce,Detergent,Tomatoes,Bread"
T003988,"Frozen_Dinners,Juice,Frozen_Pizza,Fish,Ice_Cream,Nuts"
T003989,"Tomatoes,Hamburger_Buns,Beef,Soap,Cookies"
T003990,"Fish,Bagels,Muffins,Tea"
T003991,"Milk,Butter,Detergent,Muffins,Tea,Bread,Beef"
T003992,"Chicken,Soap,Yogurt,Cream,Ice_Cream,Tea"
T003993,"Cereal,Milk,Croissants,Pork,Soda,Cream"
T003994,"Yogurt,Dish_Soap,Cream,Tea,Coffee"
T003995,"Milk,Turkey,Frozen_Vegetables,Apples,Muffins,Fish,Cheese"
T003996,"Vegetables,Rice,Beef,Oranges,Tea"
T003997,"Donuts,Croissants"
T003998,"Cereal,Milk,Croissants,Ice_Cream,Pork,Juice,Deodorant"
T003999,"Ice_Cream,Butter,Nuts,Bananas,Cheese,Paper_Towels,Yogurt,Trash_Bags"
T004000,"Soap,Water"
T004001,"Yogurt,Cookies,Oranges,Turkey,Crackers"
T004002,"Cheese,Coffee,Frozen_Dinners,Chicken,Chips"
T004003,"Sugar,Coffee,Soda,Soap,Paper_Towels,Detergent"
T004004,"Dip,Soda,Butter,Bread,Milk,Crackers"
T004005,"Jelly,Peanut_Butter,Dish_Soap,Turkey,Trash_Bags"
T004006,"Chips,Trash_Bags,Oranges,Toothpaste,Apples,Turkey"
T004007,"Bagels,Water"
T004008,"Butter,Yogurt,Ice_Cream,Tomatoes,Frozen_Dinners,Cream,Soap,Apples"
T004009,"Ice_Cream,Coffee"
T004010,"Milk,Bread,Yogurt,Croissants,Frozen_Dinners,Nuts,Water,Dish_Soap"
T004011,"Frozen_Dinners,Beef,Frozen_Pizza,Soda,Lettuce,Dish_Soap,Paper_Towels"
T004012,"Peanut_Butter,Jelly,Nuts,Cheese,Frozen_Vegetables"
T004013,"Tomato_Sauce,Cheese,Trash_Bags,Donuts,Tomatoes,Juice,Paper_Towels,Nuts"
T004014,"Water,Detergent,Lettuce"
T004015,"Toothpaste,Croissants,Water"
T004016,"Chocolate,Soap,Frozen_Vegetables"
T004017,"Whipped_Cream,Chocolate_Syrup,Soap,Cookies,Detergent"
T004018,"Ice_Cream,Whipped_Cream,Detergent,Paper_Towels,Frozen_Dinners,Apples,Chips,Tomatoes,Croissants"
T004019,"Milk,Bananas,Juice,Ice_Cream,Tomatoes,Deodorant,Water"
T004020,"Pork,Chocolate,Detergent,Soda,Water,Beef,Deodorant"
T004021,"Milk,Butter,Donuts,Beef,Coffee,Toothpaste"
T004022,"Chicken,Vegetables,Pork,Tomatoes,Fish,Ice_Cream"
T004023,"Milk,Bread,Cream,Soda"
T004024,"Salsa,Beer,Oranges,Frozen_Dinners,Cheese,Turkey,Frozen_Pizza"
T004025,"Deodorant,Water,Donuts"
T004026,"Chicken,Coffee,Detergent,Crackers,Soap,Frozen_Pizza,Dish_Soap,Apples"
T004027,"Lettuce,Bagels,Turkey,Frozen_Vegetables,Cream,Croissants,Chips"
T004028,"Crackers,Paper_Towels"
T004029,"Chips,Beer,Cheese,Bread,Paper_Towels,Apples,Oranges"
T004030,"Soap,Lettuce,Bread"
T004031,"Rice,Vegetables,Muffins,Turkey,Tomatoes,Trash_Bags,Milk,Butter"
T004032,"Butter,Nuts,Coffee,Soap"
T004033,"Chocolate,Apples,Butter,Bananas,Toothpaste,Lettuce"
T004034,"Frozen_Pizza,Bananas,Deodorant,Toothpaste"
T004035,"Tomatoes,Juice,Shampoo,Milk"
T004036,"Donuts,Frozen_Dinners,Butter,Apples,Juice,Crackers,Pork"
T004037,"Donuts,Shampoo,Crackers"
T004038,"Soap,Paper_Towels,Water,Detergent,Tea"
T004039,"Milk,Donuts,Butter,Cheese,Bananas"
T004040,"Frozen_Vegetables,Water,Chocolate,Shampoo,Juice,Fish,Toothpaste"
T004041,"Frozen_Vegetables,Dish_Soap"
T004042,"Nuts,Bread,Yogurt,Detergent,Beef,Cream"
T004043,"Beer,Chips,Butter,Frozen_Dinners,Pork,Croissants,Frozen_Vegetables,Fish,Juice"
T004044,"Chips,Juice,Frozen_Pizza,Yogurt,Ice_Cream"
T004045,"Coffee,Cream,Soap,Muffins,Tomatoes,Paper_Towels,Frozen_Vegetables"
T004046,"Paper_Towels,Cookies,Milk,Lettuce,Muffins,Beef,Bananas"
T004047,"Crackers,Chocolate,Shampoo,Tea,Cookies,Oranges,Paper_Towels,Croissants"
T004048,"Dip,Chips,Cream,Frozen_Dinners,Fish,Bread,Frozen_Vegetables"
T004049,"Hamburger_Buns,Tomatoes,Ice_Cream,Frozen_Dinners,Frozen_Vegetables,Cheese,Deodorant"
T004050,"Apples,Detergent"
T004051,"Frozen_Pizza,Chicken,Butter,Oranges,Tomatoes,Paper_Towels"
T004052,"Chocolate,Cheese,Chips,Coffee,Butter,Bagels"
T004053,"Chips,Beer,Chicken,Deodorant,Lettuce,Pork,Cream,Donuts,Tomatoes,Nuts"
T004054,"Toothpaste,Ice_Cream,Turkey,Frozen_Pizza,Detergent"
T004055,"Oranges,Bread,Crackers"
T004056,"Peanut_Butter,Jelly,Bread,Frozen_Vegetables,Pork,Soap,Croissants"
T004057,"Fish,Pork,Donuts"
T004058,"Oranges,Detergent,Bananas,Dish_Soap,Cream"
T004059,"Ice_Cream,Lettuce,Oranges"
T004060,"Ice_Cream,Whipped_Cream,Cream,Chocolate,Donuts,Trash_Bags,Coffee"
T004061,"Apples,Deodorant,Bananas"
T004062,"Bread,Butter,Tomatoes,Chocolate"
T004063,"Turkey,Toothpaste"
T004064,"Shampoo,Detergent,Tomatoes,Croissants"
T004065,"Bananas,Cereal,Crackers,Frozen_Vegetables"
T004066,"Tomatoes,Soap,Cookies"
T004067,"Jelly,Peanut_Butter,Cream,Croissants,Frozen_Dinners,Fish,Pork,Tomatoes,Toothpaste"
T004068,"Soap,Turkey,Oranges,Tea,Tomatoes,Chips,Crackers,Ice_Cream"
T004069,"Milk,Butter,Soda,Oranges,Chocolate,Paper_Towels"
T004070,"Coffee,Frozen_Vegetables,Soap"
T004071,"Juice,Frozen_Dinners,Beef,Cookies,Tomatoes,Water,Oranges,Chocolate"
T004072,"Soda,Butter,Fish,Yogurt,Coffee,Ice_Cream,Oranges"
T004073,"Crackers,Beef,Detergent,Cream,Fish"
T004074,"Frozen_Pizza,Dish_Soap,Ice_Cream,Tea,Frozen_Vegetables,Tomatoes,Lettuce"
T004075,"Turkey,Paper_Towels,Trash_Bags,Beef"
T004076,"Ice_Cream,Whipped_Cream,Pork,Water,Deodorant,Soda"
T004077,"Frozen_Vegetables,Croissants,Turkey"
T004078,"Bananas,Tea,Donuts,Milk"
T004079,"Yogurt,Ice_Cream,Beef,Bagels,Crackers,Shampoo,Apples"
T004080,"Detergent,Trash_Bags,Nuts,Oranges,Croissants"
T004081,"Cereal,Milk,Tea,Beef,Frozen_Dinners,Croissants"
T004082,"Beer,Salsa,Nuts,Toothpaste,Apples,Yogurt,Dish_Soap,Tea"
T004083,"Oranges,Toothpaste,Turkey,Trash_Bags,Donuts,Bread,Muffins"
T004084,"Tea,Soap,Butter,Chips,Fish,Bread,Deodorant,Croissants"
T004085,"Dip,Chips,Bananas,Beef,Tomatoes,Lettuce,Water,Detergent,Butter,Cream"
T004086,"Muffins,Frozen_Pizza,Soda,Bananas,Toothpaste,Bread"
T004087,"Juice,Turkey,Frozen_Dinners,Oranges,Frozen_Pizza,Tea"
T004088,"Tomato_Sauce,Pasta,Trash_Bags,Deodorant,Oranges,Chocolate"
T004089,"Pasta,Tomato_Sauce,Apples,Frozen_Pizza,Coffee,Chocolate,Turkey,Juice,Crackers"
T004090,"Soap,Frozen_Dinners,Bread,Ice_Cream,Detergent"
T004091,"Dish_Soap,Lettuce,Nuts,Toothpaste,Bagels,Cheese"
T004092,"Toothpaste,Yogurt,Cream,Apples"
T004093,"Chocolate,Deodorant,Ice_Cream"
T004094,"Oranges,Pork,Crackers,Water,Chocolate,Soda"
T004095,"Soap,Muffins"
T004096,"Dish_Soap,Fish,Soap,Water,Tomatoes,Milk,Apples,Ice_Cream"
T004097,"Cheese,Ice_Cream,Tea,Beef,Tomatoes"
T004098,"Soda,Pork,Trash_Bags"
T004099,"Tomato_Sauce,Pasta,Trash_Bags,Tomatoes"
T004100,"Vegetables,Chicken,Soda,Cheese,Juice,Turkey,Tomatoes,Shampoo,Chips"
T004101,"Cream,Coffee,Bread,Trash_Bags,Bananas,Milk,Lettuce,Muffins"
T004102,"Juice,Soap,Bananas"
T004103,"Whipped_Cream,Chocolate_Syrup,Nuts,Soda,Juice,Frozen_Vegetables,Frozen_Dinners"
T004104,"Chocolate_Syrup,Whipped_Cream,Coffee,Soda"
T004105,"Water,Coffee,Frozen_Vegetables,Chips"
T004106,"Soda,Dip,Cookies,Deodorant,Crackers,Soap,Juice"
T004107,"Chocolate,Cheese,Bananas,Toothpaste,Apples,Cookies,Bagels,Soda"
T004108,"Shampoo,Chocolate,Lettuce,Bananas,Detergent,Soda,Water"
T004109,"Chicken,Shampoo,Soap"
T004110,"Chicken,Rice,Crackers,Tomatoes,Donuts"
T004111,"Paper_Towels,Bananas,Detergent,Ice_Cream"
T004112,"Pork,Shampoo,Juice,Bread,Frozen_Vegetables,Bananas"
T004113,"Ice_Cream,Chocolate_Syrup,Water,Tomatoes,Cheese,Frozen_Vegetables,Juice,Muffins"
T004114,"Frozen_Dinners,Bananas,Chips,Muffins,Tea,Deodorant"
T004115,"Jelly,Peanut_Butter,Chips,Nuts,Deodorant,Bagels"
T004116,"Cheese,Tomato_Sauce,Croissants,Paper_Towels,Muffins,Toothpaste,Water,Chicken,Pork,Turkey"
T004117,"Apples,Nuts,Chips,Fish,Toothpaste"
T004118,"Deodorant,Apples,Muffins,Dish_Soap,Bread,Trash_Bags"
T004119,"Beer,Salsa,Chocolate,Yogurt,Frozen_Pizza,Bread,Paper_Towels,Butter"
T004120,"Shampoo,Toothpaste,Paper_Towels,Fish"
T004121,"Cheese,Soap,Juice,Frozen_Vegetables,Tomatoes,Cookies,Toothpaste"
T004122,"Coffee,Tea,Cookies"
T004123,"Butter,Milk,Ice_Cream,Yogurt,Chicken,Muffins,Cookies,Bread,Crackers,Detergent"
T004124,"Sugar,Coffee,Chips,Donuts,Frozen_Dinners,Chocolate,Bagels,Milk,Juice,Yogurt"
T004125,"Chocolate,Toothpaste,Dish_Soap,Frozen_Pizza"
T004126,"Butter,Lettuce,Chicken,Crackers"
T004127,"Butter,Bread,Oranges,Deodorant,Donuts,Shampoo"
T004128,"Toothpaste,Shampoo,Bagels,Chocolate,Trash_Bags,Nuts,Fish"
T004129,"Lettuce,Detergent,Turkey"
T004130,"Tomatoes,Hamburger_Buns,Beef,Bread,Frozen_Vegetables,Cookies,Ice_Cream,Deodorant,Frozen_Dinners,Fish"
T004131,"Croissants,Cream,Yogurt,Trash_Bags,Juice,Frozen_Dinners"
T004132,"Soap,Ice_Cream,Juice"
T004133,"Bananas,Milk,Nuts,Muffins,Croissants,Chips,Deodorant,Yogurt,Donuts,Dish_Soap"
